msi_name,sar_name,hsi_name,label_name
/mnt/data/whispers2023/C2Seg_BW/train/msi/2895.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2895.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2895.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2895.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2896.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2896.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2896.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2896.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2897.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2897.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2897.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2897.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2898.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2898.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2898.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2898.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2899.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2899.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2899.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2899.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/29.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/29.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/29.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/29.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/290.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/290.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/290.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/290.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2900.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2900.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2900.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2900.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2901.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2901.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2901.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2901.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2902.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2902.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2902.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2902.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2903.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2903.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2903.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2903.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2904.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2904.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2904.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2904.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2905.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2905.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2905.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2905.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2906.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2906.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2906.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2906.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2907.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2907.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2907.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2907.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2908.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2908.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2908.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2908.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2909.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2909.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2909.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2909.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/291.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/291.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/291.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/291.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2911.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2911.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2911.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2911.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2912.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2912.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2912.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2912.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2913.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2913.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2913.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2913.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2914.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2914.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2914.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2914.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2915.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2915.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2915.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2915.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2917.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2917.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2917.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2917.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2918.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2918.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2918.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2918.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2919.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2919.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2919.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2919.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/292.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/292.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/292.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/292.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2920.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2920.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2920.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2920.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2921.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2921.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2921.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2921.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2922.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2922.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2922.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2922.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2923.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2923.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2923.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2923.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2924.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2924.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2924.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2924.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2925.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2925.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2925.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2925.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2926.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2926.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2926.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2926.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2927.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2927.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2927.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2927.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2928.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2928.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2928.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2928.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2929.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2929.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2929.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2929.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/293.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/293.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/293.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/293.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2930.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2930.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2930.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2930.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2931.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2931.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2931.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2931.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2932.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2932.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2932.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2932.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2933.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2933.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2933.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2933.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2934.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2934.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2934.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2934.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2936.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2936.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2936.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2936.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2937.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2937.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2937.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2937.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2938.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2938.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2938.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2938.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2939.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2939.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2939.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2939.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/294.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/294.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/294.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/294.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2940.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2940.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2940.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2940.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2941.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2941.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2941.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2941.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2942.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2942.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2942.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2942.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2944.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2944.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2944.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2944.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2945.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2945.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2945.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2945.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2946.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2946.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2946.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2946.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2947.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2947.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2947.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2947.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2948.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2948.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2948.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2948.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2949.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2949.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2949.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2949.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/295.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/295.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/295.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/295.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2950.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2950.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2950.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2950.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2951.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2951.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2951.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2951.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2953.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2953.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2953.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2953.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2956.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2956.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2956.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2956.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2957.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2957.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2957.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2957.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2958.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2958.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2958.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2958.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2959.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2959.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2959.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2959.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/296.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/296.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/296.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/296.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2960.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2960.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2960.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2960.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2961.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2961.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2961.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2961.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2962.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2962.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2962.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2962.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2963.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2963.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2963.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2963.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2966.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2966.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2966.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2966.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2967.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2967.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2967.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2967.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2968.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2968.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2968.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2968.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2969.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2969.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2969.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2969.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/297.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/297.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/297.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/297.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2972.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2972.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2972.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2972.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2973.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2973.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2973.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2973.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2974.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2974.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2974.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2974.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2975.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2975.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2975.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2975.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2976.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2976.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2976.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2976.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2977.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2977.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2977.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2977.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2978.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2978.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2978.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2978.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2979.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2979.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2979.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2979.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/298.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/298.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/298.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/298.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2980.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2980.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2980.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2980.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2981.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2981.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2981.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2981.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2982.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2982.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2982.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2982.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2984.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2984.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2984.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2984.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2985.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2985.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2985.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2985.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2986.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2986.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2986.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2986.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2987.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2987.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2987.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2987.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2988.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2988.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2988.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2988.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2989.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2989.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2989.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2989.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/299.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/299.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/299.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/299.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2990.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2990.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2990.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2990.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2991.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2991.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2991.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2991.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2992.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2992.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2992.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2992.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2993.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2993.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2993.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2993.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2994.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2994.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2994.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2994.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/2995.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/2995.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/2995.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/2995.tiff
